Día,"Nombre de la campaña",Edad,Sexo,Alcance,Impresiones,"Importe gastado (EUR)","Clics (todos)","CPC (todos)","CTR (todos)","Inicio del informe","Fin del informe"
2020-03-29,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,female,4876,4946,0.81,79,0.01025316,1.5972503,2020-03-29,2020-03-29
2020-03-29,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,male,5805,5805,1.38,61,0.02262295,1.05081826,2020-03-29,2020-03-29
2020-03-29,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,male,79,79,0.01,2,0.005,2.53164557,2020-03-29,2020-03-29
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,male,9288,9369,1.53,99,0.01545455,1.05667627,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,female,1356,1364,0.11,23,0.00478261,1.68621701,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,male,3604,3642,0.5,41,0.01219512,1.12575508,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,female,6584,6907,1.02,73,0.0139726,1.0568988,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView,18-24,female,1476,1577,0.28,16,0.0175,1.01458465,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView,18-24,unknown,4,15,0.01,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView,25-34,unknown,20,20,0.01,1,0.01,5,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView,25-34,female,416,444,0.07,3,0.02333333,0.67567568,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView,25-34,male,3941,3941,0.73,33,0.02212121,0.83735093,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView,18-24,male,9373,9373,1.36,108,0.01259259,1.15224581,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,male,88,116,0.01,2,0.005,1.72413793,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,male,111,111,0,2,0,1.8018018,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,female,48,70,0.01,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,unknown,0,1,0,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,male,32,47,0.01,3,0.00333333,6.38297872,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,male,16,33,0,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,female,24,24,0,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,female,12,18,0,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,unknown,8,14,0.01,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,female,48,50,0,2,0,4,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,unknown,8,12,0.01,0,,0,2020-03-28,2020-03-28
2020-03-28,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,unknown,4,5,0,1,0,20,2020-03-28,2020-03-28
2020-03-27,EU_Conversions_ProductView,18-24,female,1456,1477,0.28,11,0.02545455,0.74475288,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView,25-34,unknown,13,13,0.01,1,0.01,7.69230769,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView,18-24,unknown,4,12,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView,18-24,male,7260,7372,1.12,85,0.01317647,1.15301139,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Audience_1v10,18-24,male,7012,7199,1.85,69,0.02681159,0.95846645,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Audience_1v10,25-34,unknown,11,11,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Audience_1v10,18-24,unknown,8,11,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Audience_1v10,25-34,male,2481,2481,0.58,33,0.01757576,1.33010883,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Audience_1v10,18-24,female,1057,1057,0.17,12,0.01416667,1.13528855,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Audience_1v10,25-34,female,216,223,0.08,4,0.02,1.79372197,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView,25-34,male,2905,2905,0.56,38,0.01473684,1.3080895,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView,25-34,female,372,385,0.06,3,0.02,0.77922078,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,female,20,32,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,male,96,110,0.02,5,0.004,4.54545455,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,unknown,4,8,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,female,20,28,0.02,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,unknown,0,1,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,male,28,37,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,male,55,55,0.02,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,female,48,61,0.01,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,male,92,106,0.01,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,female,1108,1146,0.16,14,0.01142857,1.22164049,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,female,22,22,0,0,,0,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,male,3104,3173,0.58,46,0.0126087,1.44973211,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,female,6184,6430,0.86,87,0.00988506,1.35303266,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,male,8292,8593,1.4,103,0.01359223,1.19865006,2020-03-27,2020-03-27
2020-03-27,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,unknown,15,15,0.01,0,,0,2020-03-27,2020-03-27
2020-03-26,EU_Conversions_ProductView_Audience_1v10,25-34,female,300,307,0.03,3,0.01,0.9771987,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,male,7151,7151,1.26,101,0.01247525,1.41238988,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,female,5028,5450,1.09,68,0.01602941,1.24770642,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,male,2784,2784,0.55,33,0.01666667,1.18534483,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Audience_1v10,18-24,unknown,4,8,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Audience_1v10,25-34,unknown,8,15,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Audience_1v10,18-24,female,1573,1573,0.35,16,0.021875,1.01716465,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Audience_1v10,25-34,male,3712,3730,0.78,48,0.01625,1.28686327,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Audience_1v10,18-24,male,10204,10353,1.91,97,0.01969072,0.93692649,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,male,100,107,0.01,2,0.005,1.86915888,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,unknown,0,1,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,unknown,8,15,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,unknown,12,15,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,female,20,21,0.01,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,female,967,967,0.14,18,0.00777778,1.86142709,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,female,20,22,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView,25-34,female,456,464,0.11,6,0.01833333,1.29310345,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView,18-24,male,7998,7998,0.95,62,0.01532258,0.7751938,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,male,83,83,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView,18-24,female,1448,1490,0.2,7,0.02857143,0.46979866,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView,25-34,unknown,12,15,0.01,1,0.01,6.66666667,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView,18-24,unknown,12,14,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,female,72,77,0,2,0,2.5974026,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,male,32,39,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,male,28,32,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,female,22,22,0,0,,0,2020-03-26,2020-03-26
2020-03-26,EU_Conversions_ProductView,25-34,male,3434,3434,0.75,43,0.01744186,1.25218404,2020-03-26,2020-03-26
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,female,68,69,0.01,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,male,44,55,0.01,1,0.01,1.81818182,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,female,5084,5495,0.91,86,0.0105814,1.56505914,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,male,3016,3064,0.61,51,0.01196078,1.66449086,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,male,7733,7733,1.24,102,0.01215686,1.31902237,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,female,1044,1087,0.21,20,0.0105,1.8399264,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Audience_1v10,18-24,unknown,14,14,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Audience_1v10,25-34,unknown,12,15,0.01,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,male,88,99,0.01,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Audience_1v10,25-34,female,262,262,0.06,3,0.02,1.14503817,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Audience_1v10,18-24,female,1252,1252,0.2,5,0.04,0.39936102,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,female,22,22,0,2,0,9.09090909,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,female,16,32,0,1,0,3.125,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,male,20,28,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,male,88,97,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView,18-24,male,7824,7824,1.1,84,0.01309524,1.07361963,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView,25-34,male,3192,3259,0.5,39,0.01282051,1.1966861,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView,18-24,female,1588,1655,0.31,9,0.03444444,0.54380665,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView,25-34,female,506,506,0.09,3,0.03,0.59288538,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView,25-34,unknown,17,17,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView,18-24,unknown,4,9,0.01,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,unknown,0,1,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,unknown,0,1,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,unknown,0,1,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,unknown,11,11,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,female,8,11,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,unknown,12,18,0,0,,0,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Audience_1v10,18-24,male,9316,9360,1.89,90,0.021,0.96153846,2020-03-25,2020-03-25
2020-03-25,EU_Conversions_ProductView_Audience_1v10,25-34,male,3381,3381,0.88,32,0.0275,0.94646554,2020-03-25,2020-03-25
2020-03-24,EU_Conversions_ProductView_Audience_1v10,18-24,male,9935,9935,2.18,93,0.02344086,0.93608455,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,unknown,0,11,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,unknown,4,5,0,1,0,20,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Audience_1v10,18-24,female,1012,1030,0.12,2,0.06,0.19417476,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,female,13,13,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,unknown,8,16,0,1,0,6.25,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,female,23,23,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,55-64,male,36,37,0,4,0,10.81081081,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,female,40,44,0,1,0,2.27272727,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,65+,male,52,57,0,1,0,1.75438596,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,female,24,58,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,45-54,male,137,137,0.01,6,0.00166667,4.37956204,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,35-44,male,160,160,0.03,5,0.006,3.125,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,female,848,867,0.12,11,0.01090909,1.26874279,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,25-34,male,2688,2798,0.51,42,0.01214286,1.50107219,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,female,3928,4033,0.89,56,0.01589286,1.38854451,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_WBvBP,18-24,male,6952,6968,1.45,88,0.01647727,1.26291619,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Audience_1v10,25-34,male,3720,3766,0.68,46,0.01478261,1.22145512,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_01,25-34,female,1200,1200,0.16,15,0.01066667,1.25,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Audience_1v10,25-34,female,192,243,0.03,2,0.015,0.82304527,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_01,18-24,female,5288,5378,0.7,28,0.025,0.52063964,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_01,25-34,male,5608,5763,0.64,33,0.01939394,0.57261843,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_01,18-24,male,12421,12421,1.02,62,0.01645161,0.49915466,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_01,18-24,unknown,42,42,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Artofdimension_01,25-34,unknown,25,25,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Audience_1v10,18-24,unknown,16,16,0.01,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView,18-24,male,8981,8981,1.1,58,0.01896552,0.64580782,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView,25-34,male,3915,3915,0.59,40,0.01475,1.02171137,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView,25-34,female,512,548,0.08,10,0.008,1.82481752,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView,18-24,unknown,4,7,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView,25-34,unknown,16,20,0,0,,0,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView_Audience_1v10,25-34,unknown,12,12,0,1,0,8.33333333,2020-03-24,2020-03-24
2020-03-24,EU_Conversions_ProductView,18-24,female,1734,1734,0.23,18,0.01277778,1.03806228,2020-03-24,2020-03-24
2020-03-23,EU_Conversions_ProductView,18-24,unknown,8,8,0,0,,0,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Artofdimension_01,18-24,female,7602,7602,0.91,67,0.01358209,0.88134701,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Audience_1v10,25-34,male,2414,2414,0.57,33,0.01727273,1.36702568,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Audience_1v10,18-24,female,880,931,0.16,8,0.02,0.85929108,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Artofdimension_01,18-24,unknown,40,40,0,0,,0,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Artofdimension_01,25-34,unknown,40,48,0.01,2,0.005,4.16666667,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Artofdimension_01,25-34,female,1730,1730,0.31,15,0.02066667,0.86705202,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Artofdimension_01,25-34,male,5816,6054,0.75,50,0.015,0.82590023,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Audience_1v10,18-24,unknown,4,6,0,0,,0,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView,25-34,unknown,0,11,0,0,,0,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Audience_1v10,25-34,unknown,12,12,0.03,0,,0,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Audience_1v10,18-24,male,7039,7039,1.9,68,0.02794118,0.96604631,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView,18-24,male,8059,8256,1.19,59,0.02016949,0.71463178,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView,25-34,male,3197,3197,0.37,22,0.01681818,0.68814514,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView,18-24,female,1738,1738,0.2,9,0.02222222,0.51783659,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView,25-34,female,524,533,0.07,3,0.02333333,0.56285178,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Audience_1v10,25-34,female,193,193,0.06,0,,0,2020-03-23,2020-03-23
2020-03-23,EU_Conversions_ProductView_Artofdimension_01,18-24,male,13928,14356,1.64,99,0.01656566,0.68960713,2020-03-23,2020-03-23
2020-03-22,EU_Conversions_ProductView_Artofdimension_01,18-24,male,15349,15349,1.55,102,0.01519608,0.66453841,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView,18-24,female,1869,1869,0.26,16,0.01625,0.85607277,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView,18-24,unknown,8,9,0,1,0,11.11111111,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Audience_1v10,18-24,male,8700,8820,1.74,67,0.02597015,0.75963719,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Audience_1v10,25-34,male,2932,2963,0.72,31,0.02322581,1.04623692,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView,25-34,male,3183,3183,0.47,44,0.01068182,1.3823437,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Artofdimension_01,25-34,unknown,47,47,0,0,,0,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView,25-34,female,554,554,0.07,8,0.00875,1.44404332,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView,25-34,unknown,16,16,0,0,,0,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Audience_1v10,18-24,female,1268,1345,0.29,16,0.018125,1.18959108,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView,18-24,male,8186,8186,1.21,67,0.0180597,0.81847056,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Audience_1v10,25-34,female,264,271,0.16,6,0.02666667,2.21402214,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Audience_1v10,25-34,unknown,18,18,0,0,,0,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Audience_1v10,18-24,unknown,4,12,0.01,1,0.01,8.33333333,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Artofdimension_01,18-24,unknown,32,49,0,1,0,2.04081633,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Artofdimension_01,25-34,female,2343,2343,0.3,22,0.01363636,0.93896714,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Artofdimension_01,25-34,male,7007,7007,0.94,52,0.01807692,0.74211503,2020-03-22,2020-03-22
2020-03-22,EU_Conversions_ProductView_Artofdimension_01,18-24,female,9336,9384,1.21,74,0.01635135,0.7885763,2020-03-22,2020-03-22
2020-03-21,EU_Conversions_ProductView_Artofdimension_01,25-34,male,6719,6719,0.87,50,0.0174,0.74415836,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView,25-34,unknown,8,9,0,0,,0,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView_Artofdimension_01,18-24,male,14312,14337,1.53,72,0.02125,0.50219711,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView_Audience_1v10,18-24,unknown,16,16,0.01,1,0.01,6.25,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView_Artofdimension_01,25-34,unknown,46,46,0.01,0,,0,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView,18-24,unknown,9,9,0,0,,0,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView,25-34,female,437,437,0.15,3,0.05,0.68649886,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView,18-24,female,1532,1589,0.21,13,0.01615385,0.81812461,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView,25-34,male,2989,2989,0.55,36,0.01527778,1.20441619,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView_Artofdimension_01,25-34,female,2266,2266,0.34,25,0.0136,1.10326567,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView_Artofdimension_01,18-24,female,9344,9430,1.25,78,0.01602564,0.8271474,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView_Artofdimension_01,18-24,unknown,40,40,0,0,,0,2020-03-21,2020-03-21
2020-03-21,EU_Conversions_ProductView_Audience_1v10,25-34,male,3672,3778,0.81,35,0.02314286,0.92641609,2020-03-21,2020-03-21
