Día,"Nombre de la campaña",Alcance,Impresiones,"Importe gastado (EUR)","Clics (todos)","CPC (todos)","CTR (todos)","Inicio del informe","Fin del informe"
2020-01-20,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-01-20,2020-01-20
2020-01-20,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-01-20,2020-01-20
2020-01-20,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-01-20,2020-01-20
2020-01-19,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_SS20Mix_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"VOYAGE V1",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,MAD_Conversions_ProductView,3797,3851,2.04,52,0.03923077,1.35029862,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_Test_Audience,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"BAGOUVE X JORGEPIÑUELA",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,ES_Conversions_ProductView,3688,3723,2.23,32,0.0696875,0.85952189,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,NorthEU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"Publicación de Instagram: GULLWING T-SHIRT |...",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,ES_Conversions_ProductView_2,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kirrin_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Artofdimension_WBvBP,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_MonaLisa_Mix,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kandinsky_002,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,ES_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_Purchase_Mix_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Hoodie_02,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EURU_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Foreign_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"BAGOUVE X JORGE PIÑUELA V5",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Foreign_Conversions_AddtoCart_Catalogue_002,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"EU_Reach_Upper Funnel_OD",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_CostCap,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_VC_Kandinsky_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,OD_Conversions_ProductView,5870,5911,2,117,0.01709402,1.97936051,2020-01-19,2020-01-19
2020-01-19,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Foreign_Conversions_Kandinsky_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"Voyage Reach",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Citrus_002,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,Test_Imagination,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Airmadrid_002,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_CBO_ProductView_Single,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"BAGOUVE X JORGE PIÑUELA V4",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_FormulaOne,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,Conversions,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,Reach_Europe_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_NapoleonMix,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,NorthEU_Conversions_ProductView_Kirrin_004,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Dynamic,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,ESvEU_Conversions_ProductView_Cupid,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Mix_003,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_NapoleonTest,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kirrin_002,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Carousel_MonaLisa_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"PARIS JORGE V1",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ViewContent_MonaLisa_003,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,BE_Conversions_ProductView,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Voyage,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_Test_Creative_MonaLisa,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_CBO,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ViewContent,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_MonaLisa_002,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"BAGOUVE X JORGE PIÑUELA V3",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"EU_Traffic_Mid Funnel_OD",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,EU_Conversions_ProductView_Citrus_001,0,0,0,0,,,2020-01-19,2020-01-19
2020-01-19,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-01-19,2020-01-19
2020-01-18,EU_Conversions_ProductView_Kandinsky_002,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EURU_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,Reach_Europe_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Dynamic,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_Test_Creative_MonaLisa,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Artofdimension_WBvBP,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_Purchase_Mix_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"EU_Traffic_Mid Funnel_OD",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Citrus_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_VC_Kandinsky_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ViewContent,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_SS20Mix_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"Publicación de Instagram: GULLWING T-SHIRT |...",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Hoodie_02,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"EU_Reach_Upper Funnel_OD",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_Test_Audience,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Airmadrid_002,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_CBO,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,ES_Conversions_ProductView,3987,4050,1.96,36,0.05444444,0.88888889,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Carousel_MonaLisa_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"Voyage Reach",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Kirrin_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,ESvEU_Conversions_ProductView_Cupid,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_NapoleonTest,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Mix_003,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,NorthEU_Conversions_ProductView_Kirrin_004,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Foreign_Conversions_AddtoCart_Catalogue_002,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"BAGOUVE X JORGEPIÑUELA",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_MonaLisa_002,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Kirrin_002,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,Conversions,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"BAGOUVE X JORGE PIÑUELA V4",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,ES_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_MonaLisa_Mix,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"BAGOUVE X JORGE PIÑUELA V3",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Voyage,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_CBO_ProductView_Single,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"BAGOUVE X JORGE PIÑUELA V5",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"VOYAGE V1",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"PARIS JORGE V1",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_NapoleonMix,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,BE_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_Citrus_002,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,Test_Imagination,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ViewContent_MonaLisa_003,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,MAD_Conversions_ProductView,4467,4525,2.2,53,0.04150943,1.17127072,2020-01-18,2020-01-18
2020-01-18,OD_Conversions_ProductView,5120,5214,2.2,102,0.02156863,1.95627158,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Foreign_Conversions_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,NorthEU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_CostCap,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,ES_Conversions_ProductView_2,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_ProductView_FormulaOne,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-18,EU_Foreign_Conversions_Kandinsky_001,0,0,0,0,,,2020-01-18,2020-01-18
2020-01-17,EU_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"VOYAGE V1",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,BE_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kirrin_002,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,ES_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ViewContent_MonaLisa_003,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Foreign_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_NapoleonTest,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,ES_Conversions_ProductView_2,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Carousel_MonaLisa_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Foreign_Conversions_Kandinsky_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ViewContent,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_Test_Audience,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Citrus_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,Test_Imagination,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Hoodie_02,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"BAGOUVE X JORGE PIÑUELA V4",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_NapoleonMix,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EURU_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kirrin_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,NorthEU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"BAGOUVE X JORGE PIÑUELA V5",2669,2672,0.32,1,0.32,0.03742515,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Airmadrid_002,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,ESvEU_Conversions_ProductView_Cupid,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_CBO,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kandinsky_002,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_Purchase_Mix_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"Voyage Reach",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_CBO_ProductView_Single,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Dynamic,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_Test_Creative_MonaLisa,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"EU_Reach_Upper Funnel_OD",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"Publicación de Instagram: GULLWING T-SHIRT |...",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_SS20Mix_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Mix_003,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Artofdimension_WBvBP,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,ES_Conversions_ProductView,1836,1843,0.84,13,0.06461538,0.70537168,2020-01-17,2020-01-17
2020-01-17,MAD_Conversions_ProductView,4,4,0,0,,0,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_FormulaOne,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"PARIS JORGE V1",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Citrus_002,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_CostCap,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_VC_Kandinsky_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,Reach_Europe_001,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"EU_Traffic_Mid Funnel_OD",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,OD_Conversions_ProductView,4520,4570,2.16,84,0.02571429,1.8380744,2020-01-17,2020-01-17
2020-01-17,EU_Foreign_Conversions_AddtoCart_Catalogue_002,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"BAGOUVE X JORGEPIÑUELA",0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,NorthEU_Conversions_ProductView_Kirrin_004,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,Conversions,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_MonaLisa_Mix,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_MonaLisa_002,0,0,0,0,,,2020-01-17,2020-01-17
2020-01-17,"BAGOUVE X JORGE PIÑUELA V3",6408,6408,0.23,1,0.23,0.01560549,2020-01-17,2020-01-17
2020-01-17,EU_Conversions_ProductView_Voyage,0,0,0,0,,,2020-01-17,2020-01-17
